# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Full TKE distribution for each fragment mass.
# License                 : CC BY-SA-4.0
# Compound                : 92-U-256
# Excitation Energy (MeV) : 10.0 MeV
#  A       TKE[MeV]          Yield
  128      1.82000E+02      0.00000E+00
  128      1.83000E+02      1.81258E-04
  128      1.84000E+02      1.81258E-04
  128      1.85000E+02      1.81258E-04
  128      1.86000E+02      1.08755E-03
  128      1.87000E+02      7.25032E-04
  128      1.88000E+02      1.45006E-03
  128      1.89000E+02      1.26881E-03
  128      1.90000E+02      1.81258E-03
  128      1.91000E+02      2.35635E-03
  128      1.92000E+02      1.63132E-03
  128      1.93000E+02      2.35635E-03
  128      1.94000E+02      2.35635E-03
  128      1.95000E+02      4.89396E-03
  128      1.96000E+02      4.71271E-03
  128      1.97000E+02      4.35019E-03
  128      1.98000E+02      5.43774E-03
  128      1.99000E+02      6.16277E-03
  128      2.00000E+02      6.52529E-03
  128      2.01000E+02      7.61283E-03
  128      2.02000E+02      7.79409E-03
  128      2.03000E+02      7.06906E-03
  128      2.04000E+02      5.98151E-03
  128      2.05000E+02      4.53145E-03
  128      2.06000E+02      4.53145E-03
  128      2.07000E+02      5.80025E-03
  128      2.08000E+02      4.35019E-03
  128      2.09000E+02      3.44390E-03
  128      2.10000E+02      2.35635E-03
  128      2.11000E+02      2.17510E-03
  128      2.12000E+02      2.35635E-03
  128      2.13000E+02      7.25032E-04
  128      2.14000E+02      1.26881E-03
  128      2.15000E+02      7.25032E-04
  128      2.16000E+02      5.43774E-04
  128      2.17000E+02      7.25032E-04
  128      2.18000E+02      1.81258E-04
  128      2.19000E+02      3.62516E-04
  128      2.20000E+02      1.81258E-04
  128      2.21000E+02      1.81258E-04
  128      2.22000E+02      0.00000E+00
  128      2.23000E+02      0.00000E+00
  128      2.24000E+02      0.00000E+00
  128      2.25000E+02      0.00000E+00
  128      2.26000E+02      0.00000E+00
  128      2.27000E+02      0.00000E+00

  129      1.15000E+02      0.00000E+00
  129      1.16000E+02      0.00000E+00
  129      1.17000E+02      0.00000E+00
  129      1.18000E+02      0.00000E+00
  129      1.19000E+02      0.00000E+00
  129      1.20000E+02      0.00000E+00
  129      1.21000E+02      0.00000E+00
  129      1.22000E+02      0.00000E+00
  129      1.23000E+02      0.00000E+00
  129      1.24000E+02      0.00000E+00
  129      1.25000E+02      0.00000E+00
  129      1.26000E+02      0.00000E+00
  129      1.27000E+02      0.00000E+00
  129      1.28000E+02      0.00000E+00
  129      1.29000E+02      0.00000E+00
  129      1.30000E+02      0.00000E+00
  129      1.31000E+02      0.00000E+00
  129      1.32000E+02      0.00000E+00
  129      1.33000E+02      0.00000E+00
  129      1.34000E+02      9.06290E-05
  129      1.35000E+02      0.00000E+00
  129      1.36000E+02      0.00000E+00
  129      1.37000E+02      9.06290E-05
  129      1.38000E+02      0.00000E+00
  129      1.39000E+02      9.06290E-05
  129      1.40000E+02      0.00000E+00
  129      1.41000E+02      0.00000E+00
  129      1.42000E+02      9.06290E-05
  129      1.43000E+02      0.00000E+00
  129      1.44000E+02      0.00000E+00
  129      1.45000E+02      0.00000E+00
  129      1.46000E+02      0.00000E+00
  129      1.47000E+02      9.06290E-05
  129      1.48000E+02      9.06290E-05
  129      1.49000E+02      0.00000E+00
  129      1.50000E+02      0.00000E+00
  129      1.51000E+02      0.00000E+00
  129      1.52000E+02      9.06290E-05
  129      1.53000E+02      0.00000E+00
  129      1.54000E+02      0.00000E+00
  129      1.55000E+02      0.00000E+00
  129      1.56000E+02      0.00000E+00
  129      1.57000E+02      0.00000E+00
  129      1.58000E+02      9.06290E-05
  129      1.59000E+02      0.00000E+00
  129      1.60000E+02      0.00000E+00
  129      1.61000E+02      9.06290E-05
  129      1.62000E+02      9.06290E-05
  129      1.63000E+02      9.06290E-05
  129      1.64000E+02      9.06290E-05
  129      1.65000E+02      1.81258E-04
  129      1.66000E+02      1.81258E-04
  129      1.67000E+02      9.06290E-05
  129      1.68000E+02      9.06290E-05
  129      1.69000E+02      9.06290E-05
  129      1.70000E+02      2.71887E-04
  129      1.71000E+02      0.00000E+00
  129      1.72000E+02      0.00000E+00
  129      1.73000E+02      2.71887E-04
  129      1.74000E+02      1.81258E-04
  129      1.75000E+02      9.06290E-05
  129      1.76000E+02      9.06290E-05
  129      1.77000E+02      4.53145E-04
  129      1.78000E+02      3.62516E-04
  129      1.79000E+02      2.71887E-04
  129      1.80000E+02      9.06290E-05
  129      1.81000E+02      1.81258E-04
  129      1.82000E+02      9.06290E-05
  129      1.83000E+02      9.06290E-05
  129      1.84000E+02      3.62516E-04
  129      1.85000E+02      1.81258E-04
  129      1.86000E+02      3.62516E-04
  129      1.87000E+02      4.53145E-04
  129      1.88000E+02      7.25032E-04
  129      1.89000E+02      9.96919E-04
  129      1.90000E+02      1.63132E-03
  129      1.91000E+02      1.90321E-03
  129      1.92000E+02      2.08447E-03
  129      1.93000E+02      2.90013E-03
  129      1.94000E+02      3.44390E-03
  129      1.95000E+02      3.17201E-03
  129      1.96000E+02      4.35019E-03
  129      1.97000E+02      4.35019E-03
  129      1.98000E+02      4.98459E-03
  129      1.99000E+02      5.34711E-03
  129      2.00000E+02      6.88780E-03
  129      2.01000E+02      5.07522E-03
  129      2.02000E+02      5.70962E-03
  129      2.03000E+02      5.80025E-03
  129      2.04000E+02      4.80334E-03
  129      2.05000E+02      3.35327E-03
  129      2.06000E+02      4.35019E-03
  129      2.07000E+02      3.62516E-03
  129      2.08000E+02      2.80950E-03
  129      2.09000E+02      2.62824E-03
  129      2.10000E+02      1.90321E-03
  129      2.11000E+02      1.72195E-03
  129      2.12000E+02      1.45006E-03
  129      2.13000E+02      7.25032E-04
  129      2.14000E+02      6.34403E-04
  129      2.15000E+02      7.25032E-04
  129      2.16000E+02      6.34403E-04
  129      2.17000E+02      7.25032E-04
  129      2.18000E+02      1.81258E-04
  129      2.19000E+02      3.62516E-04
  129      2.20000E+02      9.06290E-05
  129      2.21000E+02      2.71887E-04
  129      2.22000E+02      0.00000E+00
  129      2.23000E+02      0.00000E+00
  129      2.24000E+02      0.00000E+00
  129      2.25000E+02      0.00000E+00
  129      2.26000E+02      0.00000E+00
  129      2.27000E+02      0.00000E+00

  130      1.15000E+02      0.00000E+00
  130      1.16000E+02      0.00000E+00
  130      1.17000E+02      0.00000E+00
  130      1.18000E+02      0.00000E+00
  130      1.19000E+02      0.00000E+00
  130      1.20000E+02      0.00000E+00
  130      1.21000E+02      0.00000E+00
  130      1.22000E+02      0.00000E+00
  130      1.23000E+02      0.00000E+00
  130      1.24000E+02      0.00000E+00
  130      1.25000E+02      0.00000E+00
  130      1.26000E+02      0.00000E+00
  130      1.27000E+02      0.00000E+00
  130      1.28000E+02      0.00000E+00
  130      1.29000E+02      0.00000E+00
  130      1.30000E+02      0.00000E+00
  130      1.31000E+02      0.00000E+00
  130      1.32000E+02      0.00000E+00
  130      1.33000E+02      0.00000E+00
  130      1.34000E+02      0.00000E+00
  130      1.35000E+02      0.00000E+00
  130      1.36000E+02      0.00000E+00
  130      1.37000E+02      0.00000E+00
  130      1.38000E+02      0.00000E+00
  130      1.39000E+02      0.00000E+00
  130      1.40000E+02      0.00000E+00
  130      1.41000E+02      0.00000E+00
  130      1.42000E+02      0.00000E+00
  130      1.43000E+02      0.00000E+00
  130      1.44000E+02      0.00000E+00
  130      1.45000E+02      0.00000E+00
  130      1.46000E+02      0.00000E+00
  130      1.47000E+02      0.00000E+00
  130      1.48000E+02      0.00000E+00
  130      1.49000E+02      0.00000E+00
  130      1.50000E+02      9.06290E-05
  130      1.51000E+02      0.00000E+00
  130      1.52000E+02      0.00000E+00
  130      1.53000E+02      9.06290E-05
  130      1.54000E+02      9.06290E-05
  130      1.55000E+02      0.00000E+00
  130      1.56000E+02      0.00000E+00
  130      1.57000E+02      0.00000E+00
  130      1.58000E+02      9.06290E-05
  130      1.59000E+02      9.06290E-05
  130      1.60000E+02      9.06290E-05
  130      1.61000E+02      0.00000E+00
  130      1.62000E+02      0.00000E+00
  130      1.63000E+02      0.00000E+00
  130      1.64000E+02      9.06290E-05
  130      1.65000E+02      9.06290E-05
  130      1.66000E+02      0.00000E+00
  130      1.67000E+02      9.06290E-05
  130      1.68000E+02      0.00000E+00
  130      1.69000E+02      2.71887E-04
  130      1.70000E+02      1.81258E-04
  130      1.71000E+02      1.81258E-04
  130      1.72000E+02      2.71887E-04
  130      1.73000E+02      9.06290E-05
  130      1.74000E+02      1.81258E-04
  130      1.75000E+02      2.71887E-04
  130      1.76000E+02      3.62516E-04
  130      1.77000E+02      1.81258E-04
  130      1.78000E+02      9.06290E-05
  130      1.79000E+02      9.06290E-05
  130      1.80000E+02      9.06290E-05
  130      1.81000E+02      3.62516E-04
  130      1.82000E+02      0.00000E+00
  130      1.83000E+02      3.62516E-04
  130      1.84000E+02      2.71887E-04
  130      1.85000E+02      5.43774E-04
  130      1.86000E+02      4.53145E-04
  130      1.87000E+02      4.53145E-04
  130      1.88000E+02      1.17818E-03
  130      1.89000E+02      2.17510E-03
  130      1.90000E+02      1.90321E-03
  130      1.91000E+02      2.26572E-03
  130      1.92000E+02      2.90013E-03
  130      1.93000E+02      3.17201E-03
  130      1.94000E+02      3.44390E-03
  130      1.95000E+02      3.35327E-03
  130      1.96000E+02      5.07522E-03
  130      1.97000E+02      4.53145E-03
  130      1.98000E+02      4.44082E-03
  130      1.99000E+02      5.16585E-03
  130      2.00000E+02      6.61591E-03
  130      2.01000E+02      6.61591E-03
  130      2.02000E+02      6.07214E-03
  130      2.03000E+02      6.43466E-03
  130      2.04000E+02      7.15969E-03
  130      2.05000E+02      3.71579E-03
  130      2.06000E+02      3.17201E-03
  130      2.07000E+02      4.44082E-03
  130      2.08000E+02      3.17201E-03
  130      2.09000E+02      3.53453E-03
  130      2.10000E+02      2.17510E-03
  130      2.11000E+02      1.99384E-03
  130      2.12000E+02      1.54069E-03
  130      2.13000E+02      1.45006E-03
  130      2.14000E+02      9.06290E-04
  130      2.15000E+02      1.26881E-03
  130      2.16000E+02      7.25032E-04
  130      2.17000E+02      3.62516E-04
  130      2.18000E+02      1.81258E-04
  130      2.19000E+02      2.71887E-04
  130      2.20000E+02      0.00000E+00
  130      2.21000E+02      0.00000E+00
  130      2.22000E+02      0.00000E+00
  130      2.23000E+02      0.00000E+00
  130      2.24000E+02      0.00000E+00
  130      2.25000E+02      0.00000E+00
  130      2.26000E+02      0.00000E+00
  130      2.27000E+02      0.00000E+00

  131      1.15000E+02      0.00000E+00
  131      1.16000E+02      0.00000E+00
  131      1.17000E+02      0.00000E+00
  131      1.18000E+02      0.00000E+00
  131      1.19000E+02      0.00000E+00
  131      1.20000E+02      0.00000E+00
  131      1.21000E+02      0.00000E+00
  131      1.22000E+02      0.00000E+00
  131      1.23000E+02      0.00000E+00
  131      1.24000E+02      0.00000E+00
  131      1.25000E+02      0.00000E+00
  131      1.26000E+02      0.00000E+00
  131      1.27000E+02      0.00000E+00
  131      1.28000E+02      0.00000E+00
  131      1.29000E+02      0.00000E+00
  131      1.30000E+02      0.00000E+00
  131      1.31000E+02      0.00000E+00
  131      1.32000E+02      0.00000E+00
  131      1.33000E+02      0.00000E+00
  131      1.34000E+02      0.00000E+00
  131      1.35000E+02      0.00000E+00
  131      1.36000E+02      0.00000E+00
  131      1.37000E+02      0.00000E+00
  131      1.38000E+02      0.00000E+00
  131      1.39000E+02      0.00000E+00
  131      1.40000E+02      0.00000E+00
  131      1.41000E+02      0.00000E+00
  131      1.42000E+02      0.00000E+00
  131      1.43000E+02      0.00000E+00
  131      1.44000E+02      0.00000E+00
  131      1.45000E+02      0.00000E+00
  131      1.46000E+02      9.06290E-05
  131      1.47000E+02      0.00000E+00
  131      1.48000E+02      0.00000E+00
  131      1.49000E+02      0.00000E+00
  131      1.50000E+02      0.00000E+00
  131      1.51000E+02      0.00000E+00
  131      1.52000E+02      0.00000E+00
  131      1.53000E+02      0.00000E+00
  131      1.54000E+02      9.06290E-05
  131      1.55000E+02      0.00000E+00
  131      1.56000E+02      9.06290E-05
  131      1.57000E+02      9.06290E-05
  131      1.58000E+02      0.00000E+00
  131      1.59000E+02      2.71887E-04
  131      1.60000E+02      0.00000E+00
  131      1.61000E+02      0.00000E+00
  131      1.62000E+02      0.00000E+00
  131      1.63000E+02      9.06290E-05
  131      1.64000E+02      3.62516E-04
  131      1.65000E+02      1.81258E-04
  131      1.66000E+02      0.00000E+00
  131      1.67000E+02      4.53145E-04
  131      1.68000E+02      1.81258E-04
  131      1.69000E+02      5.43774E-04
  131      1.70000E+02      3.62516E-04
  131      1.71000E+02      5.43774E-04
  131      1.72000E+02      2.71887E-04
  131      1.73000E+02      2.71887E-04
  131      1.74000E+02      7.25032E-04
  131      1.75000E+02      4.53145E-04
  131      1.76000E+02      4.53145E-04
  131      1.77000E+02      7.25032E-04
  131      1.78000E+02      3.62516E-04
  131      1.79000E+02      8.15661E-04
  131      1.80000E+02      2.71887E-04
  131      1.81000E+02      5.43774E-04
  131      1.82000E+02      2.71887E-04
  131      1.83000E+02      8.15661E-04
  131      1.84000E+02      9.06290E-05
  131      1.85000E+02      7.25032E-04
  131      1.86000E+02      1.81258E-04
  131      1.87000E+02      1.26881E-03
  131      1.88000E+02      7.25032E-04
  131      1.89000E+02      9.06290E-04
  131      1.90000E+02      1.54069E-03
  131      1.91000E+02      1.35943E-03
  131      1.92000E+02      2.26572E-03
  131      1.93000E+02      3.80642E-03
  131      1.94000E+02      2.62824E-03
  131      1.95000E+02      3.26264E-03
  131      1.96000E+02      2.99076E-03
  131      1.97000E+02      3.26264E-03
  131      1.98000E+02      4.07830E-03
  131      1.99000E+02      5.80025E-03
  131      2.00000E+02      5.89088E-03
  131      2.01000E+02      4.89396E-03
  131      2.02000E+02      4.62208E-03
  131      2.03000E+02      5.07522E-03
  131      2.04000E+02      4.89396E-03
  131      2.05000E+02      4.25956E-03
  131      2.06000E+02      3.98767E-03
  131      2.07000E+02      1.81258E-03
  131      2.08000E+02      3.17201E-03
  131      2.09000E+02      2.71887E-03
  131      2.10000E+02      2.08447E-03
  131      2.11000E+02      1.08755E-03
  131      2.12000E+02      1.26881E-03
  131      2.13000E+02      7.25032E-04
  131      2.14000E+02      5.43774E-04
  131      2.15000E+02      8.15661E-04
  131      2.16000E+02      2.71887E-04
  131      2.17000E+02      3.62516E-04
  131      2.18000E+02      0.00000E+00
  131      2.19000E+02      9.06290E-05
  131      2.20000E+02      9.06290E-05
  131      2.21000E+02      9.06290E-05
  131      2.22000E+02      9.06290E-05
  131      2.23000E+02      9.06290E-05
  131      2.24000E+02      0.00000E+00
  131      2.25000E+02      0.00000E+00
  131      2.26000E+02      0.00000E+00
  131      2.27000E+02      0.00000E+00

  132      1.15000E+02      0.00000E+00
  132      1.16000E+02      0.00000E+00
  132      1.17000E+02      0.00000E+00
  132      1.18000E+02      0.00000E+00
  132      1.19000E+02      0.00000E+00
  132      1.20000E+02      0.00000E+00
  132      1.21000E+02      0.00000E+00
  132      1.22000E+02      0.00000E+00
  132      1.23000E+02      0.00000E+00
  132      1.24000E+02      0.00000E+00
  132      1.25000E+02      0.00000E+00
  132      1.26000E+02      0.00000E+00
  132      1.27000E+02      0.00000E+00
  132      1.28000E+02      0.00000E+00
  132      1.29000E+02      0.00000E+00
  132      1.30000E+02      0.00000E+00
  132      1.31000E+02      0.00000E+00
  132      1.32000E+02      0.00000E+00
  132      1.33000E+02      0.00000E+00
  132      1.34000E+02      0.00000E+00
  132      1.35000E+02      9.06290E-05
  132      1.36000E+02      0.00000E+00
  132      1.37000E+02      0.00000E+00
  132      1.38000E+02      0.00000E+00
  132      1.39000E+02      0.00000E+00
  132      1.40000E+02      0.00000E+00
  132      1.41000E+02      0.00000E+00
  132      1.42000E+02      9.06290E-05
  132      1.43000E+02      0.00000E+00
  132      1.44000E+02      0.00000E+00
  132      1.45000E+02      0.00000E+00
  132      1.46000E+02      9.06290E-05
  132      1.47000E+02      1.81258E-04
  132      1.48000E+02      9.06290E-05
  132      1.49000E+02      0.00000E+00
  132      1.50000E+02      0.00000E+00
  132      1.51000E+02      0.00000E+00
  132      1.52000E+02      9.06290E-05
  132      1.53000E+02      9.06290E-05
  132      1.54000E+02      0.00000E+00
  132      1.55000E+02      0.00000E+00
  132      1.56000E+02      0.00000E+00
  132      1.57000E+02      9.06290E-05
  132      1.58000E+02      0.00000E+00
  132      1.59000E+02      0.00000E+00
  132      1.60000E+02      9.06290E-05
  132      1.61000E+02      9.06290E-05
  132      1.62000E+02      1.81258E-04
  132      1.63000E+02      1.81258E-04
  132      1.64000E+02      9.06290E-05
  132      1.65000E+02      9.06290E-05
  132      1.66000E+02      2.71887E-04
  132      1.67000E+02      3.62516E-04
  132      1.68000E+02      9.06290E-05
  132      1.69000E+02      4.53145E-04
  132      1.70000E+02      2.71887E-04
  132      1.71000E+02      9.06290E-04
  132      1.72000E+02      2.71887E-04
  132      1.73000E+02      2.71887E-04
  132      1.74000E+02      7.25032E-04
  132      1.75000E+02      3.62516E-04
  132      1.76000E+02      2.71887E-04
  132      1.77000E+02      3.62516E-04
  132      1.78000E+02      4.53145E-04
  132      1.79000E+02      6.34403E-04
  132      1.80000E+02      7.25032E-04
  132      1.81000E+02      5.43774E-04
  132      1.82000E+02      2.71887E-04
  132      1.83000E+02      5.43774E-04
  132      1.84000E+02      5.43774E-04
  132      1.85000E+02      1.81258E-04
  132      1.86000E+02      4.53145E-04
  132      1.87000E+02      8.15661E-04
  132      1.88000E+02      1.08755E-03
  132      1.89000E+02      8.15661E-04
  132      1.90000E+02      1.63132E-03
  132      1.91000E+02      1.54069E-03
  132      1.92000E+02      9.96919E-04
  132      1.93000E+02      2.17510E-03
  132      1.94000E+02      2.53761E-03
  132      1.95000E+02      3.17201E-03
  132      1.96000E+02      3.17201E-03
  132      1.97000E+02      2.99076E-03
  132      1.98000E+02      3.44390E-03
  132      1.99000E+02      3.44390E-03
  132      2.00000E+02      3.26264E-03
  132      2.01000E+02      2.99076E-03
  132      2.02000E+02      2.80950E-03
  132      2.03000E+02      2.80950E-03
  132      2.04000E+02      2.62824E-03
  132      2.05000E+02      2.26572E-03
  132      2.06000E+02      2.35635E-03
  132      2.07000E+02      1.81258E-03
  132      2.08000E+02      1.90321E-03
  132      2.09000E+02      9.06290E-04
  132      2.10000E+02      9.06290E-04
  132      2.11000E+02      9.96919E-04
  132      2.12000E+02      8.15661E-04
  132      2.13000E+02      1.81258E-04
  132      2.14000E+02      2.71887E-04
  132      2.15000E+02      1.81258E-04
  132      2.16000E+02      3.62516E-04
  132      2.17000E+02      2.71887E-04
  132      2.18000E+02      2.71887E-04
  132      2.19000E+02      0.00000E+00
  132      2.20000E+02      0.00000E+00
  132      2.21000E+02      9.06290E-05
  132      2.22000E+02      9.06290E-05
  132      2.23000E+02      0.00000E+00
  132      2.24000E+02      0.00000E+00
  132      2.25000E+02      0.00000E+00
  132      2.26000E+02      0.00000E+00
  132      2.27000E+02      0.00000E+00

  133      1.15000E+02      0.00000E+00
  133      1.16000E+02      0.00000E+00
  133      1.17000E+02      0.00000E+00
  133      1.18000E+02      0.00000E+00
  133      1.19000E+02      0.00000E+00
  133      1.20000E+02      0.00000E+00
  133      1.21000E+02      0.00000E+00
  133      1.22000E+02      0.00000E+00
  133      1.23000E+02      0.00000E+00
  133      1.24000E+02      0.00000E+00
  133      1.25000E+02      0.00000E+00
  133      1.26000E+02      0.00000E+00
  133      1.27000E+02      0.00000E+00
  133      1.28000E+02      0.00000E+00
  133      1.29000E+02      0.00000E+00
  133      1.30000E+02      0.00000E+00
  133      1.31000E+02      0.00000E+00
  133      1.32000E+02      0.00000E+00
  133      1.33000E+02      0.00000E+00
  133      1.34000E+02      0.00000E+00
  133      1.35000E+02      0.00000E+00
  133      1.36000E+02      0.00000E+00
  133      1.37000E+02      9.06290E-05
  133      1.38000E+02      0.00000E+00
  133      1.39000E+02      0.00000E+00
  133      1.40000E+02      0.00000E+00
  133      1.41000E+02      0.00000E+00
  133      1.42000E+02      0.00000E+00
  133      1.43000E+02      0.00000E+00
  133      1.44000E+02      0.00000E+00
  133      1.45000E+02      9.06290E-05
  133      1.46000E+02      9.06290E-05
  133      1.47000E+02      0.00000E+00
  133      1.48000E+02      9.06290E-05
  133      1.49000E+02      0.00000E+00
  133      1.50000E+02      0.00000E+00
  133      1.51000E+02      0.00000E+00
